BMU,beachmaster unit
BN,battalion
BND,Bundesnachrichtendienst (federal intelligence service) basic ordering agreement 
BOA,base operations center
BOC,bomb on coordinate
BOCCA,Bureau of Coordination of Civil Aircraft    beach operations group
BOG,bottom of hill
BOH,Border Patrol Field Intelligence Center
BORFIC,base operating support
BOS,battlefield operating system
BOS,base operations support group
BOS-I,base operating support-integrator
BOSS,base operating support service
BOT,bomb on target
BP,battle position
BP,block parity
BPA,blanket purchase agreement
BPC,building partnership capacity
BPD,blood products depot
BPG,beach party group
BPI,bits per inch
BPLAN,base plan
BPO,blood program office
BPPBS,"bi-annual planning, programming, and budget system"
bps,bits per second
BPSK,biphase shift keying
BPT,beach party team
BPWRR,bulk petroleum war reserve requirement
BPWRS,bulk petroleum war reserve stocks
BR,budget review
BRAC,base realignment and closure
BRACE,Base Resource and Capability Estimator
BRC,base recovery course
BS,battle staff
BS,broadcast source
BSA,beach support area
BSA,brigade support area
BSB,brigade support battalion
BSC,behavioral science consultant
BSC,black station clock
BSC ro,black station clock receive out
BSCT,behavioral science consultation team
BSD,blood supply detachment
BSI,base support installation
BSP,base support plan
BSRP,bureau strategic resource plan
BSSG,brigade service support group
BSU,blood supply unit 
BSZ,base security zone
BT,bathythermograph
BTB,believed-to-be
BTC,blood transshipment center
BTG,basic target graphic
BTOC,battalion tactical operations center
BTS,Border and Transportation Security
BTU,beach termination unit 
BTWC,Biological and Toxin Weapons Convention
BULK,bulk cargo
BUMEDINST,Bureau of Medicine and Surgery instruction
BVR,beyond visual range
BW,biological warfare
BWC,Biological Weapons Convention
BZ,buffer zone
C,Celsius
C,centigrade
C,clock
C,compromise band
C,coverage factor
C,creeping line pattern
C&A,certification and accreditation
C&E,communications and electronics
C&LAT,cargo and loading analysis table
C2,command and control
C2-attack,an offensive form of command and control warfare
C2CRE,an offensive form of command and control warfare
C2E,command and control element
C2IP,Command and Control Initiatives Program
C2IPS,Command and Control Information Processing System
C2P,command and control protection
C2-protect,a defensive form of command and control warfare
C2S,command and control support
C-2X,coalition Intelligence Directorate counterintelligence and human intelligence staff element
C3,"command, control, and communications"
C3AG,"Command, Control, and Communications Advisory Group"
C3CM,"command, control, and communications countermeasures"
C3I,"command, control, communications, and intelligence"
C3IC,"coalition coordination, communications, and integration center "
C3SMP,"Command, Control, and Communications Systems Master Plan"
C4CM,"command, control, communications, and computer countermeasures  "
C4I,"command, control, communications, computers, and intelligence "
C4IFTW,"command, control, communications, computers, and intelligence for the Warrior "
C4S,"command, control, communications, and computer systems "
C4 systems,"command, control, communications, and computer systems"
C-5,Galaxy  
C-17,Globemaster III
C-21,Learjet
C-27,Spartan
C-130,Hercules
C-141,Starlifter
CA,chaplain assistant
CA,civil administration
CA,civil affairs 
CA,combat assessment
CA,coordinating altitude 
CA,credibility assessment
CA,criticality assessment
C/A,course acquisition
CAA,civil air augmentation
CAA,combat aviation advisors
CAA,command arrangement agreement 
CAAF,contractors authorized to accompany the force
CAB,combat aviation bridage
CAC,common access card
CAC,current actions center
CACOM,civil affairs command 
CACTIS,community automated intelligence system
CAD,Canadian air division
CAD,cartridge actuated device 
CAD,collective address designator
CAD,contract administration delegation 
CADRS,concern and deficiency reporting system
CADS,containerized ammunition distribution system
CAF,Canadian Air Force 
CAF,combat air forces
CAF,"commander, amphibious force"
CAFMS,computer-assisted force management system
CAG,carrier air group
CAG,civil affairs group
CAG,collective address group
CAGO,"contractor-acquired, government-owned "
CAIMS,conventional ammunition integrated management system
CAINS,carrier aircraft inertial navigation system
CAIS,civil authority information support
CAISE,civil authority information support element 
CAIG,Cost Analysis Improvements Group
CAL,caliber
CAL,critical asset list
CALA,Community Airborne Library Architecture
CALCM,conventional air-launched cruise missile
CALICS,"communication, authentication, location, intentions, condition, and situation"
CALMS,computer-aided load manifesting system
CAM,chemical agent monitor
CAM,crisis action module
CAM,Centralized Asset Management
CAMOC,Caribbean Air and Marine Operations Center
CAMPS,Consolidated Air Mobility Planning System
CAMT,countering air and missile threats
CANA,convulsant antidote for nerve agent
CANADA COM,Canada Command
CANR,Canadian North American Aerospace Defense Command Region 
CANUS,Canada-United States
CANUS BDD,Canada-United States Basic Defense Document
CANUS CDP,Canada-United States Combined Defense Plan
CAO,chief administrative officer
CAO,civil affairs operations 
CAO,counterair operation
CAOC,combat air operations center
CAOC,combined air operations center 
CAO SOP,standing operating procedures for coordination of atomic operations 
CAP,Civil Air Patrol combat air 
CAP,civil augmentation program
CAP,combat air patrol
CAP,configuration and alarm panel
CAP,Consolidated Appeals Process
CAP,crisis action planning 
CAPM,credibility assessment program manager
CAPT,civil affairs planning team
CAR,Chief of the Army Reserve
CARA,"chemical, biological, radiological, nuclear, and high-yield explosives analytical and remediation activity "
CARDA,continental United States airborne reconnaissance for damage assessment 
CARDA,continental United States area reconnaissance for damage assessment
CARE,Cooperative for Assistance and Relief Everywhere
CARIBROC,Caribbean Regional Operations Center
CARP,computed air release point
CARP,contingency alternate route plan
CARS,combat arms regimental system
CARVER,"criticality, accessibility, recuperability, vulnerability, effect, and recognizability"
CAS,casualty casualty evacuation
CAS,civil aviation security
CAS,close air support
CAS,Combat Ammunition Sytem
CASEVAC,casualty evacuation
CASF,contingency aeromedical staging facility
CASP,computer-aided search planning
CASPER,contact area summary position report
CASREP,casualty report
CASREQ,close air support request
CAT,category
CAT,civil affairs team
CAT,crisis action team
CATCC,carrier air traffic control center
CATF,"commander, amphibious task force"
CAU,crypto ancillary unit
CAU,cryptographic auxiliary unit
CAVU,ceiling and visibility unlimited
CAW,carrier air wing
CAW/ESS,crisis action weather and environmental support system
CAX,computer-assisted exercise
C-B,chemical-biological
CB,chemical-biological
CB,construction battalion
CBBLS,hundreds of barrels
CBCP,Customs and Border Clearance Program
CBD,"chemical, biological defense"
CBFS,cesium beam frequency standard
CBG,coalition building guide
CBM+,Condition Based Maintenance Plus 
CBIRF,Chemical-Biological Incident Response Force
CBLTU,common battery line terminal unit
CBMR,capabilities-based munitions requirements
CBMU,construction battalion maintenance unit
CBP,capabilities-based planning
CBP,Customs and Border Protection
CBPO,Consolidated Base Personnel Office
CBPS,chemical biological protective shelter 
CBR,"chemical, biological, and radiological"
CBRN,Caribbean Basin Radar Network
CBRN,"chemical, biological, radiological, and nuclear"
CBRN CM,"chemical, biological, radiological, and nuclear consequence management "
CBRNE,"chemical, biological, radiological, nuclear, and high-yield explosives"
CBRN hazard,"chemical, biological, radiological, and nuclear hazard"
CBRT,chemical-biological response team
CBS,common battery signaling
CBSA,Canadian Border Services Agency
CBT,common battery terminal
CbT,combating terrorism
CbT-RIF,Combating Terrorism Readiness Initiatives Fund
CBTZ,combat zone
CBU,conference bridge unit
CBU,construction battalion unit
CBW,chemical and biological warfare
C/C,cabin cruiser
C/C,cast off and clear
CC,component command   
CC,component commander
CC,critical capability
CC&D,"camouflage, concealment, and deception"
CCA,carrier-controlled approach
CCA,central contracting authority
CCA,circuit card assembly
CCA,close combat attack
CCA,combat cargo assistant
CCA,container control activity
CCA,contamination control area
CCA,contingency capabilities assessment
CCA,contract construction agent
CCAP,combatant command AFRTS planner
CCAS,contingency contract administration services
CCAS-C,contingency contract administration services commander
CCATT,critical care air transport team
CCB,Community Counterterrorism Board
CCB,configuration control board
CCC,coalition coordination cell
CCC,coalition coordination center
CCC,crisis coordination center
CCC,critical control circuit
CCC,cross- cultural communications course
CCD,"camouflage, concealment, and deception"
CCDB,consolidated counterdrug database
CCDR,combatant commander
CCE,container control element
CCE,continuing criminal enterprise
CCEB,Combined Communications-Electronics Board
CCF,collection coordination facility
CCG,combat communications group
CCG,crisis coordination group
CCGD,"commander, Coast Guard district"
CCIB,command center integration branch
CCICA,command counterintelligence coordinating authority
CCIF,Combatant Commander Initiative Fund
CCIP,continuously computed impact point
CCIR,commander’s critical information requirement 
CCIR,International Radio Consultative Committee
CCIS,common channel interswitch signaling
CCITT,International Telegraph and Telephone Consultative Committee 
CCIU,CEF control interface unit
CCJTF,"commander, combined joint task force"
CCL,communications/computer link
CCLI,commerce control list item
CCLI,computer control list item
CCMD,combatant command
CCO,central control officer
CCO,command and control office 
CCO,container control officer
CCO,contingency contracting officer
CCOI,critical contact of interest
CCP,casualty collection point
CCP,consolidated cryptologic program 
CCP,consolidation and containerization point
CCPDS,command center processing and display system
CCR,closed circuit refueling
CCRD,combatant commander’s required delivery date
C-CS,communication and computer systems 
CCS,central control ship container control site
CCS,commander’s communication synchronization
CCS,core capability set 
ccsa,combatant command support agent
CCSD,command communications service designator
CCSD,control communications service designator
CCT,collaborative contingency targeting
cct,combat control team
CCTI,Chairman of the Joint Chiefs of Staff commended training issue 
CCTV,closed circuit television
CCW,1980 United Nations Convention on Conventional Weapons 
ccw,continuous carrier wave
CD,channel designator
CD,compact disc
CD,counterdrug
CD,customer direct
CDC,Centers for Disease Control and Prevention  
CDD,chemical decontamination detachment
CDE,collateral damage estimation
CDEMA,Caribbean Disaster Emergency Management Agency
CDERA,Caribbean Disaster Emergency Response Agency
CDF,combined distribution frame
CDI,cargo disposition instructions
C di,conditioned diphase
CDHAM,Center for Disaster and Humanitarian Assistance Medicine 
CDIP,combined defense improvement project 
CDIPO,counterdrug intelligence preparation for operations
CDLMS,common data link management system
CDM,cable driver modem
CDM,collateral damage methodology
CDMGB,cable driver modem group buffer 
CDN,compressed dial number
CDO,command duty officer
CDO,"commander, detainee operations"
CDOC,counterdrug operations center
CDOPS,counterdrug operations
CDP,commander’s dissemination policy
CDP,landing craft air cushion departure point 
CDR,commander
CDR,continuous data recording
CDRAFNORTH,"Commander, Air Force North"
CDRAFSOF,"commander, Air Force special operations forces"
CDRAFCOM,"Commander, Combined Forces Command"
CDRESC,"commander, electronic security command "
CDREUDAC,"Commander, European Command Defense Analysis Center (ELINT) or European Data Analysis Center  "
CDRFORSCOM,"Commander, Forces Command"
CDRG,catastrophic disaster response group  
CDRJSOTF,"commander, joint special operations task force"
CDRL,contract data requirements list
